dem_slope,dem_elevation,dem_aspect,crack_density,debris_entropy,debris_contrast,debris_homogeneity,vegetation_green_ratio,Displacement_mm,Strain_micro,PorePressure_kPa,SeismicVibration_mm/s,ANNUAL,Jun-Sep,Oct-Dec,Mar-May,SEP,MAY,OCT,rockfall_risk
72.65393471,55,231.3401917,0.041277083,4.423262762,168.2955108,0.609395016,0.692975,9.60175837,97.93342465,50.38143714,1.909177431,1100.2,891.5,60.3,87.9,231.4,52.9,21.5,1
72.65393471,55,231.3401917,0.020604167,5.159585255,131.529068,0.270492517,0.171460417,14.88809326,151.3764117,65.61822237,2.670665035,1249.8,941.5,172.8,72.7,83.3,54.3,164.3,1
72.65393471,55,231.3401917,0.041308333,2.67430672,99.86402836,0.877327172,0.694697917,10.54562619,96.99490775,73.6976711,2.046210574,1359.2,970.1,275.8,60.6,124.7,33.1,231.4,1
72.65393471,55,231.3401917,0.019810417,5.836717362,656.8878169,0.101062918,0.165885417,10.02515631,99.39963423,69.69344307,10.92203043,1114.3,981.5,64.8,48.8,290.9,28.6,30.4,1
72.65393471,55,231.3401917,0.01971875,1.390057604,28.2483236,0.936801577,0.161252083,12.21742375,118.1101195,69.22673045,1.27639111,1146.3,984.2,87.9,40.5,248.2,27.5,76.1,1
72.65393471,55,231.3401917,0.020754167,4.024998506,92.4638824,0.48025003,0.164497917,12.40004806,128.1407747,40.93026993,1.845378046,926.9,756.8,120.0,41.9,191.2,26.6,32.4,1
72.65393471,55,231.3401917,0.03765,4.152014383,95.80924729,0.67635151,0.699433333,13.79449948,143.3003973,68.6099372,1.879342548,1392.6,1119.8,78.2,153.2,167.8,90.3,77.6,1
72.65393471,55,231.3401917,0.020660417,1.443738452,45.98379066,0.932119001,0.166264583,11.15060095,101.1335777,68.01517805,7.380464089,1226.1,1080.6,67.7,34.1,231.2,22.0,55.2,1
72.65393471,55,231.3401917,0.01988125,5.276848163,558.4936697,0.146052288,0.168608333,16.16631414,161.5529671,72.69997778,2.010832706,1240.4,1173.7,2.8,23.3,370.3,21.9,2.6,1
72.65393471,55,231.3401917,0.02115625,1.419060378,66.7097623,0.933687741,0.172410417,12.8289722,133.8990295,88.01469469,1.785408855,1572.5,1361.9,99.5,96.6,449.2,84.3,88.8,1
72.65393471,55,231.3401917,0.020922917,1.192506906,121.6585405,0.951715172,0.169816667,8.666388087,85.73048606,64.68122167,2.039997928,1306.4,952.6,196.0,91.5,179.3,80.0,194.6,1
72.65393471,55,231.3401917,0.019470833,0.903719152,151.9155421,0.973931492,0.161547917,15.9470289,163.1156072,62.79477348,2.060751505,1506.7,1331.0,27.9,118.5,201.4,115.5,27.1,1
72.65393471,55,231.3401917,0.019885417,4.344050733,611.2944516,0.247111937,0.16799375,11.42789155,116.0347429,52.17063624,1.522122821,1243.2,1084.5,56.9,54.5,262.0,41.5,56.9,1
72.65393471,55,231.3401917,0.02056875,5.513923383,122.4373207,0.218244811,0.17261875,8.840534366,90.11364482,57.14133514,1.800649109,1088.3,918.7,22.4,102.5,171.6,31.9,4.9,1
72.65393471,55,231.3401917,0.020910417,3.699131743,77.88447039,0.633481967,0.173077083,13.64771289,135.1205541,64.57725579,2.038687141,1223.1,1082.7,48.9,72.5,190.2,67.1,47.8,1
72.65393471,55,231.3401917,0.042654167,1.525011689,722.1279108,0.957539062,0.71290625,13.01260143,124.0431103,51.63820627,2.592149716,1252.5,1105.7,8.0,61.0,347.2,28.1,7.0,1
72.65393471,55,231.3401917,0.021170833,1.436335641,61.24314846,0.933454442,0.169383333,10.57084274,100.1007766,58.94069611,2.128359586,1169.9,1003.3,37.0,78.0,215.4,37.0,37.0,1
72.65393471,55,231.3401917,0.0205625,5.407024935,125.0048582,0.232968325,0.1707625,9.727391203,100.8206746,67.75224357,1.66903241,1228.8,1021.5,49.5,98.0,221.3,21.9,48.5,1
72.65393471,55,231.3401917,0.042539583,2.258939055,798.7423415,0.922858197,0.681091667,14.17391466,141.8364378,50.63273342,2.19950238,1242.9,918.6,158.0,91.5,305.5,57.8,154.8,1
72.65393471,55,231.3401917,0.01959375,5.284823217,488.0676543,0.140824339,0.165879167,15.23740236,151.6814623,80.73497202,2.853774445,1393.7,1062.9,163.6,145.9,271.8,88.6,148.7,1
72.65393471,55,231.3401917,0.039366667,2.143990392,690.9338949,0.946734103,0.685733333,10.72264827,105.1070325,50.82968851,2.458353236,1092.1,943.7,61.9,75.4,215.3,57.7,61.5,1
72.65393471,55,231.3401917,0.021004167,3.496944782,80.58436614,0.66830199,0.169385417,16.68527399,165.3267957,77.53613113,2.273763265,1299.2,1102.2,117.2,61.2,248.9,46.3,81.0,1
72.65393471,55,231.3401917,0.019404167,0.851144609,543.7901918,0.976303975,0.166208333,12.30383047,128.2728636,66.88547554,2.362795088,1444.4,1146.3,104.5,134.3,217.9,93.1,103.4,1
72.65393471,55,231.3401917,0.040729167,5.59084717,969.9421768,0.159590859,0.68599375,8.194949658,80.27327617,45.96374517,8.338558838,1124.6,1030.1,5.2,67.6,113.4,43.3,3.0,1
72.65393471,55,231.3401917,0.027014583,5.946441344,753.8239616,0.088002632,0.166102083,7.11818386,64.47651504,37.9286301,2.537813397,850.2,771.1,33.5,36.8,114.3,22.8,28.7,1
72.65393471,55,231.3401917,0.019895833,0.913303398,402.645563,0.973644904,0.166220833,11.97682797,123.4865386,59.38851877,7.659574966,1206.8,1074.5,19.3,101.6,297.7,57.0,15.4,1
72.65393471,55,231.3401917,0.0375875,5.814897022,81.2632965,0.356232109,0.692277083,14.2736789,141.7124057,65.05020093,2.53432111,1378.7,1262.0,20.2,62.7,342.2,37.4,18.4,1
72.65393471,55,231.3401917,0.020904167,1.4410892,83.46411593,0.93099596,0.1711,10.02252788,100.3822582,50.36498578,1.459174452,1050.5,970.7,16.6,42.3,129.5,40.9,15.1,1
72.65393471,55,231.3401917,0.034408333,6.208500612,794.3292494,0.075651681,0.16670625,13.14611079,139.4989995,65.5496515,1.248867374,1244.2,1139.0,36.1,42.5,192.2,28.2,35.7,1
72.65393471,55,231.3401917,0.0206875,4.264244486,119.4386343,0.436302939,0.169535417,12.43092115,124.2064087,72.9582063,2.078549325,1493.4,1166.2,212.9,90.4,359.8,75.4,168.8,1
72.65393471,55,231.3401917,0.045702083,2.255508138,869.4293119,0.923269273,0.682402083,12.55652921,127.0112104,47.68387606,2.034340355,966.9,861.2,14.4,13.4,115.2,1.3,11.6,1
72.65393471,55,231.3401917,0.0209,4.595614554,80.5069141,0.453083217,0.1698375,11.50969764,109.202359,41.27773601,1.728044973,1167.4,1018.8,82.7,47.2,224.2,16.1,81.5,1
72.65393471,55,231.3401917,0.040985417,3.184861152,101.0632298,0.866287161,0.694739583,14.03059166,139.2075694,62.89698016,2.412926335,1179.6,799.3,233.9,63.7,157.1,35.7,233.8,1
72.65393471,55,231.3401917,0.040760417,3.135884884,76.26672852,0.8711952,0.691179167,13.16445069,134.6921372,61.50296702,1.068568207,1247.9,1108.7,39.9,97.9,348.1,49.9,37.9,1
72.65393471,55,231.3401917,0.039341667,2.149742101,486.3417723,0.944631712,0.684502083,13.49450644,127.1681957,79.0079298,1.732613872,1258.1,926.3,246.9,37.3,157.5,33.9,236.0,1
72.65393471,55,231.3401917,0.037695833,2.599491014,102.9891743,0.875283716,0.722752083,12.92053456,130.2095711,49.50934833,1.757522228,1178.1,1012.4,75.7,69.1,216.3,38.8,72.5,1
72.65393471,55,231.3401917,0.047127083,6.069839976,1090.704773,0.11767323,0.694829167,14.15641712,142.0681266,48.22204672,1.181849107,1326.1,1058.6,156.6,105.9,255.7,78.9,138.7,1
72.65393471,55,231.3401917,0.04110625,2.679268821,119.0307381,0.871584667,0.698041667,12.51044552,125.3108925,62.30568494,2.747365504,1122.5,965.1,69.1,83.6,219.0,59.3,66.3,1
72.65393471,55,231.3401917,0.020035417,5.314542203,531.7912302,0.134868161,0.166689583,12.68530506,132.0388451,53.60027018,1.320399366,1002.7,944.3,26.3,30.4,215.0,7.7,22.2,1
72.65393471,55,231.3401917,0.020514583,4.092780351,114.8071414,0.467885454,0.172972917,8.063042339,82.30261597,28.26566979,1.705829971,767.0,661.5,37.0,40.4,83.1,39.5,18.3,1
72.65393471,55,231.3401917,0.045510417,1.505344337,803.5103461,0.957131459,0.71016875,11.41700752,121.5604346,34.69751045,2.453989879,999.9,894.8,12.0,92.8,253.8,23.6,10.3,1
72.65393471,55,231.3401917,0.020804167,3.981274181,66.94879274,0.579799366,0.175277083,11.22152861,107.2473385,72.37896731,2.323022672,1140.1,963.7,118.2,27.3,79.2,17.3,113.3,1
72.65393471,55,231.3401917,0.019320833,0.862365963,481.9318599,0.975753011,0.16559375,15.76623443,158.3419671,78.57110391,13.43368213,1288.6,1140.1,39.2,94.8,219.1,64.4,15.3,1
72.65393471,55,231.3401917,0.019847917,0.821563417,469.9856005,0.977990212,0.16865625,9.394215396,94.36448789,28.86043241,2.341244605,1074.7,944.0,35.0,60.2,229.5,39.2,34.5,1
72.65393471,55,231.3401917,0.032583333,5.969612773,816.0551897,0.085840139,0.16780625,17.92788087,173.9325362,67.04776971,2.144892239,1432.6,1082.2,140.5,178.0,129.2,81.5,138.6,1
72.65393471,55,231.3401917,0.041004167,5.507337513,978.7892515,0.169728585,0.686216667,7.098684099,75.768316,52.53692055,3.166517781,717.9,584.7,73.0,9.2,209.7,3.4,48.4,1
72.65393471,55,231.3401917,0.042552083,5.754107355,971.0775584,0.146162409,0.694627083,9.028449796,101.9078645,54.68937442,2.201970208,1189.0,916.3,166.5,73.1,271.4,65.0,158.2,1
72.65393471,55,231.3401917,0.020629167,4.588542305,75.2952648,0.368861071,0.168702083,12.60820883,125.9970579,56.85387766,1.929379089,1235.2,1127.7,32.0,70.9,229.2,39.1,28.0,1
72.65393471,55,231.3401917,0.020785417,5.938541421,626.7632381,0.094862944,0.16949375,9.328896685,95.81407229,50.62740672,1.571749021,1069.1,946.7,51.7,57.5,245.3,34.4,51.7,1
72.65393471,55,231.3401917,0.0210375,4.771783513,64.10535238,0.411293705,0.174085417,13.2982871,133.4054634,46.87603026,1.627878317,1161.7,1033.4,23.7,90.0,372.6,80.1,22.4,1
72.65393471,55,231.3401917,0.0206875,4.529864477,79.07916806,0.37757492,0.162160417,10.16975204,98.12959706,40.32724256,1.587115452,1147.5,865.0,172.5,101.9,121.0,83.7,147.1,1
72.65393471,55,231.3401917,0.021108333,1.430227254,56.20472894,0.933706414,0.166522917,12.01563313,111.0525299,75.06547311,2.685549407,1290.8,1005.2,151.4,93.0,248.6,51.8,142.8,1
72.65393471,55,231.3401917,0.020802083,1.191605658,118.5022227,0.951031566,0.171391667,6.239918538,58.87031797,31.66563094,2.008984958,1001.9,805.2,124.0,29.8,113.0,6.2,88.5,1
72.65393471,55,231.3401917,0.0206125,5.049941089,96.3682402,0.286420145,0.169216667,11.61738736,109.2140817,65.08271452,2.282623562,1252.2,1115.9,30.8,98.4,190.5,80.9,29.5,1
72.65393471,55,231.3401917,0.03743125,4.374724277,157.3448624,0.55404294,0.721585417,8.799241347,96.51292386,77.10079493,2.7571238,1364.7,1168.1,11.0,148.4,168.8,86.3,1.0,1
72.65393471,55,231.3401917,0.04109375,2.63848294,92.98468307,0.874002199,0.728545833,6.167194353,61.09639506,32.16273701,0.820767929,933.5,784.6,64.6,73.9,170.5,31.0,42.1,1
72.65393471,55,231.3401917,0.020547917,5.556705379,610.575073,0.114595926,0.16570625,12.56282931,123.8986965,45.96731597,2.639436882,1104.2,871.3,84.0,134.1,220.6,81.1,69.9,1
72.65393471,55,231.3401917,0.019516667,0.847945963,569.3616264,0.976494107,0.1663875,15.83360032,162.7817723,83.44179188,2.027698456,1426.2,1265.8,19.9,78.1,219.0,65.6,15.4,1
72.65393471,55,231.3401917,0.019445833,0.912453936,323.7926105,0.973694717,0.16375,15.40091512,148.4003957,78.0789172,2.217524186,1455.0,1171.7,196.3,77.7,289.0,69.2,188.0,1
72.65393471,55,231.3401917,0.044360417,2.270202654,195.4141013,0.906711146,0.694720833,11.28704771,109.0361569,59.93214293,1.585798389,1322.1,1048.6,147.6,110.8,221.1,94.3,124.2,1
72.65393471,55,231.3401917,0.020114583,4.590157986,461.1527064,0.226335176,0.16704375,16.50857729,165.4261342,95.04249003,1.622437801,1660.4,1515.1,57.9,83.1,379.7,40.1,52.8,1
72.65393471,55,231.3401917,0.019970833,0.838218117,507.3057631,0.977200047,0.168383333,13.36679492,138.8117942,78.93535723,2.244422945,1337.4,1151.6,49.0,120.3,153.2,46.2,33.7,1
72.65393471,55,231.3401917,0.046041667,1.549071661,818.4072227,0.954712581,0.684620833,10.38227062,106.3311314,66.18552693,3.1922989,1269.9,1101.7,43.2,107.4,330.9,100.3,28.2,1
72.65393471,55,231.3401917,0.041066667,4.464472943,113.3112219,0.636805731,0.695710417,15.4007966,155.2495917,52.96839772,2.501656656,1239.4,1047.8,49.9,111.1,201.2,83.3,49.7,1
72.65393471,55,231.3401917,0.020989583,3.578257597,53.6544412,0.651808318,0.168270833,12.21172458,122.5078345,48.15051297,2.632761461,1045.7,950.5,26.5,48.0,270.5,31.2,7.2,1
72.65393471,55,231.3401917,0.04090625,2.733385141,97.84144078,0.901676452,0.6731125,7.534071652,77.3418958,42.74386744,1.903999365,797.6,673.8,54.2,63.8,85.9,61.1,52.4,1
72.65393471,55,231.3401917,0.02085625,4.27871359,136.6336322,0.429670935,0.169970833,12.13677168,122.3759813,58.52905171,1.699897888,1208.3,1041.2,53.6,100.1,320.0,51.1,34.3,1
72.65393471,55,231.3401917,0.020970833,1.426831743,48.34698916,0.93366599,0.163795833,10.11076562,95.95779479,57.85957178,1.609597524,969.4,832.8,38.5,40.7,226.5,32.7,32.9,1
72.65393471,55,231.3401917,0.04018125,5.568734584,73.90356964,0.317257204,0.671510417,7.035530263,70.58569874,40.2972592,1.755863138,1111.9,1005.1,79.6,8.8,279.1,6.7,11.4,1
72.65393471,55,231.3401917,0.045716667,1.525702843,768.8391743,0.95391052,0.71016875,10.57764523,100.4080091,40.41736471,0.973608783,1107.2,972.0,66.2,21.4,162.5,18.2,66.2,1
72.65393471,55,231.3401917,0.03735,5.575863721,167.2570997,0.307799321,0.713016667,11.6730315,117.1357278,66.99371111,1.637540329,1303.7,1148.3,69.5,74.4,185.8,42.2,27.8,1
72.65393471,55,231.3401917,0.042108333,6.175777637,155.9869683,0.221058504,0.69148125,11.32175998,110.8143601,61.70955586,1.719823422,1332.5,1127.0,97.5,88.4,188.0,38.2,83.0,1
72.65393471,55,231.3401917,0.020133333,0.862487781,504.0775521,0.975924143,0.167708333,13.46479941,147.3449023,63.86451385,1.912320913,1402.7,1192.9,121.7,87.8,199.6,83.6,114.1,1
72.65393471,55,231.3401917,0.020602083,4.575703916,93.41882402,0.369101329,0.166310417,15.66537305,156.4542586,42.66943281,2.065875055,1207.0,1047.7,9.7,137.0,314.8,96.2,9.6,1
72.65393471,55,231.3401917,0.020085417,0.854217704,568.3653003,0.97629171,0.16748125,13.75168572,130.4956594,62.54545845,2.181225434,1247.0,949.8,181.8,114.0,274.8,98.4,181.3,1
72.65393471,55,231.3401917,0.0412625,5.812124582,195.3226105,0.270835467,0.697002083,9.91564202,98.48551915,54.76244892,1.992537314,1105.8,943.2,35.8,102.1,192.8,74.8,33.8,1
72.65393471,55,231.3401917,0.048564583,6.094942533,1053.403438,0.113470922,0.682072917,14.68416556,149.4384494,74.22978982,1.709278457,1353.9,1082.3,145.2,73.5,183.9,41.4,142.0,1
72.65393471,55,231.3401917,0.0389625,2.239602135,397.3426314,0.924137998,0.678827083,14.27671087,151.1339285,58.07906133,1.018320678,1147.8,956.4,59.5,107.0,115.3,72.7,56.4,1
72.65393471,55,231.3401917,0.15623125,6.631742212,957.4258862,0.058594004,0.181739583,10.92726737,106.3254117,44.06395922,1.712345696,907.8,796.7,34.5,48.5,105.1,28.6,34.3,1
72.65393471,55,231.3401917,0.01945625,5.374403117,504.8977148,0.135762247,0.16503125,10.64726074,98.56046753,64.41000637,1.513774681,1052.8,936.3,22.1,94.3,285.2,73.2,17.6,1
72.65393471,55,231.3401917,0.02066875,3.536073358,138.0771956,0.583045991,0.171277083,14.70812644,151.1654495,66.88532697,2.233033374,1600.2,1369.4,56.2,140.2,309.0,94.4,39.6,1
72.65393471,55,231.3401917,0.022408333,6.203161311,536.957965,0.074428696,0.164152083,13.37344663,126.8314727,65.24889219,15.75946695,1197.7,1083.5,21.6,62.6,117.1,48.9,21.4,1
72.65393471,55,231.3401917,0.060383333,6.282327968,977.1597248,0.105342817,0.700079167,9.679970771,94.6189305,27.75352835,11.81538595,889.3,707.7,78.4,102.5,127.6,98.5,72.6,1
72.65393471,55,231.3401917,0.0419375,2.215721859,189.1408674,0.909092847,0.695733333,8.08238644,79.53576197,23.0763812,2.378476368,629.2,536.2,40.7,51.1,105.7,44.4,33.6,1
72.65393471,55,231.3401917,0.046302083,6.525459412,936.5134133,0.088363802,0.681852083,12.2413436,122.0652688,42.72842867,1.933237132,1097.1,964.8,12.9,107.6,234.1,74.5,10.0,1
72.65393471,55,231.3401917,0.0202875,5.746622433,584.1539658,0.100831763,0.166833333,12.42310543,127.6768766,59.43942535,1.739022217,1032.4,924.4,40.6,46.5,233.8,18.8,34.3,1
72.65393471,55,231.3401917,0.020216667,5.826349519,691.4054441,0.096283596,0.165908333,9.628529577,92.86712436,52.84089766,1.626448623,1069.9,722.2,197.5,122.4,143.3,89.5,197.1,1
72.65393471,55,231.3401917,0.020697917,4.659546617,127.0646205,0.355235701,0.16885625,13.24478813,131.0792351,52.91496755,1.246250542,1061.0,848.6,49.0,112.9,160.3,103.9,47.8,1
72.65393471,55,231.3401917,0.039314583,2.690219238,141.2871184,0.905426049,0.68765,9.122199209,91.15064033,32.56767012,2.49592685,872.7,742.3,10.4,105.5,101.7,39.5,10.4,1
57.68846676,67,288.4349488,0.042039583,5.887287687,169.0585467,0.26172315,0.700897917,12.88252175,129.5732072,40.66306504,1.912644481,873.2,749.3,7.1,22.9,215.4,13.6,4.9,1
57.68846676,67,288.4349488,0.037645833,5.432106163,100.6975521,0.455726154,0.693989583,7.673624364,77.22537951,37.62534697,6.984932468,905.2,856.6,14.5,25.9,257.2,21.4,13.2,1
57.68846676,67,288.4349488,0.039489583,2.125690229,782.6352752,0.947503278,0.6839375,15.63592761,158.5393049,64.65455015,1.586754312,1216.4,865.8,324.7,17.3,258.7,15.3,324.7,1
57.68846676,67,288.4349488,0.020729167,1.213839177,76.81380734,0.950052032,0.16710625,11.10782157,115.2974132,43.64908865,1.566513272,1071.2,931.1,93.9,37.4,95.0,28.7,50.6,1
57.68846676,67,288.4349488,0.041633333,6.18411253,134.3906422,0.216584165,0.690770833,7.613163993,78.09481051,57.87794365,2.021512243,891.6,805.4,4.9,40.9,169.5,15.4,3.3,1
57.68846676,67,288.4349488,0.020252083,5.784132401,624.7824229,0.102245475,0.166822917,9.009228332,92.36021094,33.1291955,2.533733926,997.7,908.2,5.2,20.3,135.5,13.5,5.1,1
57.68846676,67,288.4349488,0.020960417,4.002114547,84.08041284,0.575486696,0.17131875,6.022305384,52.311938,25.24980168,1.826005225,666.3,538.6,0.1,50.5,25.7,11.1,0.0,1
57.68846676,67,288.4349488,0.040658333,2.753408052,92.12564846,0.900393656,0.682091667,8.295331893,83.20445742,54.0070051,0.873733243,744.7,683.9,12.2,13.7,86.1,5.2,11.9,1
57.68846676,67,288.4349488,0.020970833,1.441497431,90.30744787,0.93115811,0.170589583,12.11467098,123.5442475,50.99361252,1.905409832,1106.9,990.2,29.5,73.2,135.3,6.6,9.0,1
57.68846676,67,288.4349488,0.04095,5.678027312,94.24394912,0.379730667,0.700322917,10.01659999,103.8107059,42.67121336,1.92190305,1116.4,949.8,131.2,30.8,213.5,28.6,103.0,1
57.68846676,67,288.4349488,0.020733333,5.938431089,630.7477752,0.094933358,0.169277083,11.09029082,107.4411543,57.88571563,1.887539885,1113.9,901.8,136.6,35.3,373.4,4.0,99.4,1
57.68846676,67,288.4349488,0.020847917,1.189382037,147.054658,0.951367731,0.17000625,13.08054072,127.5102108,39.22607758,1.686269417,879.6,793.8,31.4,31.0,117.6,18.8,0.7,1
57.68846676,67,288.4349488,0.020775,1.220320667,95.91499583,0.949707107,0.164614583,12.06908634,117.82036,34.71129744,2.10871954,861.4,692.6,29.9,101.2,95.7,68.7,15.5,1
57.68846676,67,288.4349488,0.041708333,6.114385139,152.735269,0.230699316,0.697122917,10.76064734,110.2885429,38.48129189,2.033070558,988.8,883.1,2.9,85.4,92.1,55.3,2.6,1
57.68846676,67,288.4349488,0.046070833,1.53320566,983.3967723,0.955638667,0.683697917,14.17400696,146.9094748,98.17373606,1.987584843,1409.8,1197.9,102.5,51.5,387.4,20.1,98.6,1
57.68846676,67,288.4349488,0.020764583,1.197437068,141.0704962,0.950920908,0.17080625,12.25906265,120.553326,57.579481,2.206320681,1201.9,1106.9,60.7,14.2,197.4,7.3,55.5,1
57.68846676,67,288.4349488,0.04355625,6.384467916,601.4158966,0.0981676,0.679779167,13.39203595,138.460171,41.5693264,1.785083588,1216.5,1060.3,60.0,56.0,302.2,43.8,55.4,1
57.68846676,67,288.4349488,0.020777083,4.917373623,71.69467056,0.386116655,0.16889375,4.46141487,45.23154774,47.47209759,8.375460302,650.7,618.1,2.1,29.9,104.0,20.3,0.1,1
57.68846676,67,288.4349488,0.01949375,1.37102083,22.82977481,0.937229396,0.156989583,9.719246925,96.57104037,57.28070905,2.690061645,1023.4,882.5,63.6,21.5,228.9,12.2,59.1,1
57.68846676,67,288.4349488,0.040802083,5.623320802,78.85584862,0.411952704,0.690254167,5.264831852,51.59139737,35.34533569,2.279677705,860.2,814.2,3.1,30.3,98.2,16.0,3.1,1
57.68846676,67,288.4349488,0.042147917,5.145613291,200.2621247,0.401500704,0.6953,11.94544625,123.1875193,46.40380911,2.41347303,1114.7,1049.3,12.1,11.5,218.2,0.5,11.1,1
57.68846676,67,288.4349488,0.0376375,5.351775272,141.9267702,0.373169635,0.700770833,14.93439188,150.9718079,74.93472796,2.613052293,1364.0,1304.1,19.2,7.3,299.1,2.9,3.1,1
57.68846676,67,288.4349488,0.037329167,3.026419938,56.61729358,0.875614331,0.697277083,9.795627075,109.3353979,51.34081673,2.26297209,1076.2,920.7,110.5,5.7,261.7,5.4,93.2,1
57.68846676,67,288.4349488,0.01954375,0.846587776,578.1251751,0.976642251,0.167108333,14.34697353,139.2086121,36.73522182,2.46419434,1119.9,1049.2,48.6,3.4,266.3,2.2,29.2,1
57.68846676,67,288.4349488,0.020727083,5.141654893,66.17428691,0.341999053,0.174660417,8.689468674,89.48519525,73.57739965,1.210327419,1114.1,1054.1,16.9,37.9,233.1,20.9,6.0,1
57.68846676,67,288.4349488,0.044304167,4.266715034,189.806937,0.585462698,0.694491667,6.96625024,67.01649735,45.13509538,2.102076936,989.5,869.3,28.8,77.6,225.2,19.0,26.8,1
57.68846676,67,288.4349488,0.04370625,5.991210116,637.158945,0.13585566,0.682345833,10.76090364,103.2626014,66.51571736,1.908640769,1031.2,806.4,150.2,46.9,151.8,29.7,73.4,1
57.68846676,67,288.4349488,0.0194625,0.909933721,263.9806631,0.973710546,0.16335,10.14219661,101.3676304,53.02434958,2.838842045,804.8,586.5,84.0,25.1,65.2,11.7,68.6,1
57.68846676,67,288.4349488,0.042747917,5.773282668,415.2759654,0.151053428,0.674316667,13.51585538,135.8453162,40.72990456,2.463822766,1014.8,853.5,96.3,21.2,48.5,6.6,53.3,1
57.68846676,67,288.4349488,0.01945,0.908814263,380.9318015,0.973819644,0.165554167,9.777231474,112.3631825,63.80689864,1.684777405,1069.5,971.1,55.6,14.8,284.8,6.1,38.6,1
57.68846676,67,288.4349488,0.020754167,1.223669352,100.2646372,0.949701458,0.165527083,12.62836167,125.3628876,45.8405745,2.186397079,1047.1,905.9,102.7,10.6,332.0,8.6,102.3,1
57.68846676,67,288.4349488,0.019270833,0.902678804,146.7101418,0.973896378,0.160975,7.307983061,67.42893696,18.25799413,2.083840667,738.5,672.6,49.2,11.2,125.7,7.6,16.8,1
57.68846676,67,288.4349488,0.042616667,2.261287761,875.2635029,0.92269087,0.681589583,9.4297454,95.66250759,44.62901834,2.227165717,977.5,757.1,100.5,86.6,158.1,46.8,100.5,1
57.68846676,67,288.4349488,0.020647917,1.205285608,62.3897623,0.95094246,0.16293125,12.45131987,114.1399986,57.39637502,1.490578765,1068.4,1003.1,14.9,15.0,236.4,1.5,9.5,1
57.68846676,67,288.4349488,0.020710417,5.00709823,131.1682965,0.293324443,0.168847917,10.50264576,104.5666737,41.36263352,2.180008233,919.8,856.2,14.6,11.1,198.1,0.2,0.0,1
57.68846676,67,288.4349488,0.020675,4.432881156,130.2530442,0.400889859,0.170958333,12.30221569,123.1022833,74.20451659,1.885924325,1545.5,1425.1,50.1,32.8,252.5,24.2,28.4,1
57.68846676,67,288.4349488,0.038972917,2.242035096,524.7910801,0.924654668,0.68084375,13.3060807,137.0338089,63.20066045,2.141224882,1035.3,874.6,73.9,28.6,102.2,21.2,70.5,1
57.68846676,67,288.4349488,0.019464583,0.842379621,580.0159299,0.97683573,0.166583333,16.50218271,169.8899383,69.7749398,1.637807417,1374.2,1265.6,33.4,39.1,224.2,37.4,33.1,1
57.68846676,67,288.4349488,0.019685417,5.060731548,533.0711864,0.162521988,0.16624375,8.198874597,79.47089788,38.81701689,1.707468414,945.0,881.5,20.7,7.9,222.6,2.5,20.7,1
57.68846676,67,288.4349488,0.0208875,1.19145698,141.4133194,0.951587837,0.170277083,9.459607067,93.8430006,50.36030324,2.58692101,866.8,759.1,31.7,46.9,121.0,10.5,5.9,1
57.68846676,67,288.4349488,0.039408333,6.229746247,558.8598061,0.107024885,0.680172917,8.970060373,85.86999957,41.88675567,1.474226221,798.2,749.7,4.2,19.7,171.0,19.1,4.0,1
57.68846676,67,288.4349488,0.02065,4.9158005,121.6142619,0.309114503,0.168289583,10.80734753,102.4331625,26.21395199,1.511122799,1028.6,892.8,6.4,17.5,203.0,4.9,0.2,1
57.68846676,67,288.4349488,0.037789583,5.536202095,99.61924103,0.406327127,0.694429167,9.910389692,100.6533708,59.33852914,1.974209371,1101.1,1017.5,15.4,36.5,266.5,15.6,15.4,1
57.68846676,67,288.4349488,0.020672917,1.193331932,150.5315888,0.951067938,0.170675,9.271753264,86.3496049,56.99328708,1.614054812,1061.5,867.5,50.8,82.3,178.5,6.3,47.5,1
57.68846676,67,288.4349488,0.041025,3.165319432,115.3109696,0.865400598,0.695120833,9.752891858,95.45578408,49.2212113,1.557485684,980.4,789.0,114.6,28.5,267.9,12.0,108.9,1
57.68846676,67,288.4349488,0.1524375,6.608117302,993.7039929,0.058006174,0.173304167,12.73445804,122.3687106,60.86200581,12.08704493,1038.9,845.8,105.0,62.4,142.6,35.0,92.5,1
57.68846676,67,288.4349488,0.037489583,2.695792117,131.1219641,0.902949679,0.691616667,11.15020031,114.250419,43.59106416,1.247467072,1006.3,925.9,29.3,26.5,189.0,14.5,27.7,1
57.68846676,67,288.4349488,0.020820833,5.021864364,72.82035238,0.367115146,0.173841667,12.48977134,133.9048639,69.51999789,1.496018883,1323.1,1187.8,81.9,15.3,275.5,14.0,66.8,1
57.68846676,67,288.4349488,0.019460417,0.915214926,485.0866764,0.973748432,0.166139583,12.85339742,122.0260343,40.88040629,3.027047791,1131.0,965.2,87.2,33.5,272.4,28.5,86.7,1
57.68846676,67,288.4349488,0.0423875,1.530061032,993.1058549,0.956691422,0.682622917,3.816914759,28.90405517,51.64090383,2.229737529,951.4,856.0,28.6,30.6,91.2,10.6,3.3,1
57.68846676,67,288.4349488,0.01941875,0.90606929,460.5158799,0.973832496,0.165895833,9.822531401,97.60087958,57.15559696,14.99193816,752.5,669.3,14.8,30.2,168.3,2.5,12.7,1
